id,name,Title,Keys,Time,Link,Media,Content,drilldown,stkno_,Check,y
台灣大,台灣大,國際宗教信仰迫害受難者紀念日 民團談太極門案法稅貪腐 - 中時新聞網 Chinatimes.com,['貪腐'],2022/8/22,https://www.chinatimes.com/realtimenews/20220822003993-260402,中時新聞網 Chinatimes.com,"['8月22日是聯合國「國際宗教信仰迫害受難者紀念日」，聯合國NGO世界公民總會等近30個民團，在台灣大學應力館國際會議廳以「從太極門信仰人權迫害案檢視台灣法稅官僚貪腐現況」為題舉辦論壇。', '', '', '', '主辦單位指出，台灣通過《聯合國反貪腐公約施行法》，然而今年2月底台灣貪腐問題卻被國際人權組織提送聯合國人權理事會，指出太極門案中一些官僚無視法院判決，以不正當的漏稅指控以獲取可觀的獎勵金。主辦單位呼籲政府在即將舉辦「聯合國反貪腐公約第二次國家報告」國際審查會議之際，應真正打擊貪腐、廢止獎勵金、保障人民宗教信仰自由。', '', '', '', '聯合國NGO世界公民總會主席Dr. Rene Wadlow致詞表示，太極門一直是幫助我們解決衝突、提倡人權、和平和永續生活的忠誠盟友，遭到台灣政府流氓官員的攻擊，我們深感悲痛。我們與太極門站在一起，堅持台灣政府應尊重國家公民的人權，保障人民宗教信仰自由，並歸還非法沒收的太極門財產。', '', '', '', '太極門掌門人暨聯合國NGO世界公民總會副主席洪道子博士致詞指出，良心、自由與人權是宗教信仰的重要基本價值；無論是個人、組織、社會和國家皆當尊重，並遵守此一超越世間法則的共識。唯有用愛與良心實踐宗教信仰自由，守護人性尊嚴，捍衛人權，才能打造人民安康、國家富強的良心良政，共創世人福祉。', '', '', '', '中國宗教徒協會理事長明光法師表示，回顧2019年時任副總統陳建仁出席「台灣國際宗教自由論壇記者會」時，就曾呼籲全民一起打造免於宗教迫害恐懼的世界。然而2020年8月太極門卻遭受違法官員公權力迫害，修行聖地被違法拍賣並強行收歸國有。宗教信仰自由是現今世界的普世價值，宗教信仰不僅是人類的精神支柱，對於社會善良風俗的導正與道德規勸，都是強而有力的政府後盾。唯有上位者的良心與慈悲，才能消除宗教信仰迫害。', '', '', '', '前台灣高等法院台中分院法官兼庭長袁從楨表示，太極門案有兩個很荒誕的地方，檢察官說他逃漏稅，把刑案起訴書送給國稅局徵稅，國稅局就照起訴書徵起稅。結果刑案被判無罪，稅捐機關竟還顢頇的繼續徵稅。憑常識就覺得極荒誕。第二個荒誕處是課稅從80到85年度，同一個事實基礎，80、82-85後來通通都沒有稅的問題，偏偏81年要繳稅還要罰，這不合事理。', '', '', '', '主辦單位特別安排「良心啟航 祈福傳愛」儀典，為紛亂的世界祈福，與會人士分享心中祈福祝禱的一句話。現場與線上所有人共同靜心30秒，每個人都從自己發起的善心善念開始，為世人祈福，在和平祝禱歌祥和的歌聲中，共同為世界的和平祈願祝禱。主辦單位指出，「良心啟航 祈福傳愛」愛與和平全球祈福大會將於10月16日在台大體育館舉行，共同為世界的和平祈願祝禱。', '', '', '', '']",台灣大,3045,Y,10753500
台灣大,台灣大,中華大學撤銷碩士學位！藍：林智堅被認證抄襲慣犯 蔡英文總統應道歉 - udn.com,['撤銷'],2022/8/24,https://udn.com/news/story/122924/6561415,udn.com,"['針對中華大學公布前新竹市長林智堅論文抄襲案的審議結果，國民黨今(24)日表示，繼遭台灣大學撤銷碩士學位，林智堅已被認證為「抄襲慣犯」，當初提名其參選桃園市長，且一路力挺林智堅清白的蔡英文總統識人不明，應該為傷害台灣學術倫理的盲目背書、顛倒是非向社會大眾鄭重道歉。', '\n', '\r\n國民黨指出，林智堅接連被認定論文抄襲，顯然其對學術倫理與誠信的漠視與毫不在意，個人偏差行徑已衝擊社會道德的底線，但事件爆發後，蔡英文總統意圖以一人、一黨之力，硬拗、掩蓋林智堅的抄襲行為，扭曲是非黑白，「做錯事非罪大惡極，但不惜扭曲道德價值，包庇、袒護錯誤行為則無法被社會大眾所接受」，蔡總統沒有逃避的權利，應該公開做清楚的交代。', '\n', '\r\n國民黨表示，林智堅慣於抄襲已被認證，喪失政治誠信，民進黨雖然撤換桃園市長參選人，意圖止血，但走了個抄襲者、來了個挺抄襲，換成不斷為林智堅論文抄襲狡辯的鄭運鵬，根本是換湯不換藥，皆為挺抄襲的共犯集團成員，當初一昧護短的鄭運鵬如今再次被打臉，提名其參選桃園市長對台灣社會、學術的傷害仍在持續進行中，呼籲民進黨不應該只會自身的選情止血，應該負起責任為台灣學術倫理的傷口止血，再次撤換掩護抄襲行為、誠信破產的參選人。', '\n', '\r\n國民黨並認為，中華大學的審議結果顯示，林智堅不當引用新竹科學園區管理局委託中華大學的研究案，竹科管理局應立即依法對林智堅等人提起訴訟，不應讓竊占國家研究成果的行徑成為理所當然。', '\n', '\r\n「政治利害不該凌駕社會道德之上」，國民黨強調，台灣大學與中華大學秉持學術自主、捍衛學術倫理的原則，不畏綠營網軍不斷以扭曲事實的訊息帶風向、營造偏差氛圍的壓力，做出符合台灣社會價值的決定，呼籲民進黨不該為了政治利害持續傷害台灣社會道德底線，應該停止硬拗、攻訐的作為，並撤銷相關的誣告案件，坦然面對錯誤，還給台灣學術殿堂一個乾淨的空間。']",台灣大,3045,Y,10753500
定穎,定穎,轉型控股公司 定穎投控25日上市、定穎電子下市 - udn.com,['下市'],2022/8/24,https://udn.com/news/story/7251/6561800,udn.com,"['電子業轉型投控公司又一例，臺灣證券交易所宣布，8月25日定穎投控(3715)普通股上市，而PCB廠商定穎電子（6251）普通股同日終止上市。', '\n', '\r\n定穎電子5月20日股東會決議以定穎電子公司普通股1股，換發定穎投控普通股1股，原定穎電子的上市有價證券於同日終止上市。證交所表示，定穎電子(6251)依據企業併購法規定轉換為定穎投控(3715)，其轉換定穎投控普通股277,548,934股於股份轉換基準日、8月25日上市。', '\n', '\r\n定穎指出，公司為專業的印刷電路板製造服務商，為達到長期擴展的目標，提升整體經營績效，擬進行多元化發展，決議轉型為控股公司。未來新事業體加入後，可透過資源的互享和互補發揮綜效，並期望透過專業經理人的管理及運作提高經營效率，將「定穎投控公司」打造為多元化的控股平台，進行多元化產業合作，尋求各事業體更穩健積極的發展與集團資源的有效運用，持續提升「定穎投控公司」整體營運績效及股東權益；同時亦將繼續為ESG永續發展努力，以健全的公司治理為基石，建立一個由上而下的永續運營模式，落實我們對環境和社會的承諾，達成定穎永續發展的使命。']",定穎,6251,Y,54302500
定穎,定穎,轉型控股公司 定穎投控25日上市 定穎電子下市 - 經濟日報,['下市'],NA,https://money.udn.com/money/story/5607/6561800?from=edn_newestlist_cate_side,經濟日報,"['電子業轉型投控公司又一例，臺灣證券交易所宣布，8月25日定穎投控(3715)普通股上市，而PCB廠商定穎電子（6251）（6251）普通股同日終止上市。', '\n', '\r\n定穎電子5月20日股東會決議以定穎電子公司普通股1股，換發定穎投控普通股1股，原定穎電子的上市有價證券於同日終止上市。證交所表示，定穎電子(6251)依據企業併購法規定轉換為定穎投控(3715)，其轉換定穎投控普通股277,548,934股於股份轉換基準日、8月25日上市。', '\n', '\r\n定穎指出，公司為專業的印刷電路板製造服務商，為達到長期擴展的目標，提升整體經營績效，擬進行多元化發展，決議轉型為控股公司。未來新事業體加入後，可透過資源的互享和互補發揮綜效，並期望透過專業經理人的管理及運作提高經營效率，將「定穎投控公司」打造為多元化的控股平台，進行多元化產業合作，尋求各事業體更穩健積極的發展與集團資源的有效運用，持續提升「定穎投控公司」整體營運績效及股東權益；同時亦將繼續為 ESG永續發展努力，以健全的公司治理為基石，建立一個由上而下的永續運營模式，落實我們對環境和社會的承諾，達成定穎永續發展的使命。']",定穎,6251,Y,54302500
長榮,長榮,美股暴跌拖累 台積電下殺8元 台股挫低逾140點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/23,https://www.chinatimes.com/amp/realtimenews/20220823001214-260410,中時新聞網 Chinatimes.com,"['台股今（22日）以15225.17點開出，下跌19點，隨後跌幅擴大至超過140點，權值股台積電跌8元，觸及502元，聯發科跌5元，觸及667元，航運三雄長榮、萬海及陽明上漲近1%撐盤。\r', ' ', '即使美國消費者物價指數（CPI）已經在7月下滑，顯示通膨已經觸頂，市場仍擔憂聯準會激烈升息，周一美股四大指數收黑，道瓊重挫643.13點（或1.91%）至33063.61點，那斯達克指數下跌323.64點（或2.55%）至12381.57點，標普500點暴跌90.49點（或2.14%）至4137.99點，費城半導體指數挫低109.97點（或3.72%）至2843.37點。\r', ' ', '台股昨（22日）下跌163.64點，收在15245.14點，成交值1994.23億。三大法人外資及陸資賣超、投信買超、自營商賣超，合計賣超149.96億。自營商賣超6.9億，投信買超8.03億，外資及陸資賣超151.09億。\r', '']",長榮,2603,Y,31958700
統一,統一,地產大亨因言獲罪 任志強入獄照曝光 穿囚衣做木工 - udn.com,['入獄'],2022/8/24,https://udn.com/news/story/7332/6560934?from=udn-catebreaknews_ch2,udn.com,"['中國前地產大亨任志強因言獲罪被判18年徒刑後，他在獄中的照片首度曝光。畫面中，任志強身著囚衣，和其他獄友一同做著木工，表情有些凝重。網友見狀紛紛留言，期望他「早日」平安歸來。', '\n', '\r\n中央社引述網路訊息及自由亞洲電台報導，任志強這張照片約自21日起在推特上流傳，22日也回傳到中國境內的部分網路群組。由於中共20大將於10至11月間召開，時值權力更迭，此時任志強這張照片被曝光流傳，引起中國內外部分民眾好奇及揣測。', '\n', '\r\n根據畫面，任志強頭戴防塵帽，身著監獄統一配發的灰色橘領外套，拿著砂紙低頭研磨著木具，照片一角則可看到他身旁坐著其他獄友，氣色雖然尚可，但表情顯得有些凝重。', '\n', '\r\n任志強這張照片曝光後，讓網友十分感嘆。其中，許多網友為他祈福，希望他在獄中平安，早日歸來；但有網友說，在目前的中國，只能祈禱任志強「平安」歸來，要「早日」歸來，是很難的。也有人形容他氣色還行，也沒變瘦，看來獄中過得不差。', '\n', '\r\n另有網友直言，「說國王沒穿衣服的小孩沒事，說一尊（指中共總書記習近平）沒穿衣服的大叔有事，故事和現實的差距還是很大的」。', '\n', '\r\n現年71歲、曾任中國國企華遠地產董事長的任志強，由於父親任泉生曾任中國商業部副部長，擁有「官二代」背景。在擔任董事長期間由於十分敢言，甚至上電視公開批評中國財經政策，成為中國網路名人，有「任大炮」之稱。', '\n', '\r\n但任志強的敢言卻種下他鎯鐺入獄的後果。報導指出，2016年2月，央視在習近平前往視察時公開亮出「官媒姓黨」的口號以表忠誠，任志強曾公開批評。此後，他被黨籍所在的中共北京市西城區委給予處分和審查，其後傳出在時任中共中紀委書記、多年好友王岐山介入下，處分才未擴大。', '\n', '\r\n報導說，2020年2月間，一篇任志強親自署名的文章在中國網路流傳，內容強烈批評中國官方在COVID-19（2019冠狀病毒疾病）疫情爆發後未及時告知民眾，同年2月23日習近平卻在出席防疫會議上自稱防疫取得「偉大成績」，不點名地批評習近平貪戀權力，「剝光了衣服也要堅持當皇帝的小丑」，引發軒然大波。', '\n', '\r\n此後，任志強傳出3月中被帶走，同年9月22日被北京市第二中級人民法院以貪腐罪為名重判18年，引起各界議論。為他抱屈的中國民眾認為，任志強自華遠地產退休後，官方早已進行稽查確認無事，卻因為罪當道而被指貪汙，有因言獲罪之嫌。']",統一,1216,Y,723800
統一,統一,因言獲罪被判18年「大陸前地產大亨」任志強入獄照首度曝光| 聯合新聞網 - udn.com,['入獄'],2022/8/23,https://udn.com/news/story/7331/6558463?from=udn-catelistnews_ch2,udn.com,"['中國前地產大亨任志強因言獲罪被判18年徒刑後，他在獄中的照片首度曝光。畫面中，任志強身著囚衣，和其他獄友一同做著木工，表情有些凝重。網友見狀紛紛留言，期望他「早日」平安歸來。', '\r\n綜合網路訊息及自由亞洲電台報導，任志強這張照片約自21日起在推特上（Twitter）流傳，22日也回傳到中國境內的部分網路群組。由於中共20大將於10至11月間召開，時值權力更迭，此時任志強這張照片被曝光流傳，引起中國內外部分民眾好奇及揣測。', '\n', '\n', '\n', '\r\n根據畫面，任志強頭戴防塵帽，身著監獄統一配發的灰色橘領外套，拿著砂紙低頭研磨著木具，照片一角則可看到他身旁坐著其他獄友，氣色雖然尚可，但表情顯得有些凝重。', '\r\n任志強這張照片曝光後，讓網友十分感嘆。其中，許多網友為他祈福，希望他在獄中平安，早日歸來；但有網友說，在目前的中國，只能祈禱任志強「平安」歸來，要「早日」歸來，是很難的。也有人形容他氣色還行，也沒變瘦，看來獄中過得不差。', '\r\n另有網友直言，「說國王沒穿衣服的小孩沒事，說一尊（指中共總書記習近平）沒穿衣服的大叔有事，故事和現實的差距還是很大的」。', '\r\n現年71歲、曾任中國國企華遠地產董事長的任志強，由於父親任泉生曾任中國商業部副部長，擁有「官二代」背景。在擔任董事長期間由於十分敢言，甚至上電視公開批評中國財經政策，成為中國網路名人，有「任大炮」之稱。', '\r\n但任志強的敢言卻種下他鎯鐺入獄的後果。2016年2月，央視在習近平前往視察時公開亮出「官媒姓黨」的口號以表忠誠，任志強曾公開批評。此後，他被黨籍所在的中共北京市西城區委給予處分和審查，其後傳出在時任中共中紀委書記、多年好友王岐山介入下，處分才未擴大。', '\r\n2020年2月間，一篇任志強親自署名的文章在中國網路流傳，內容強烈批評中國官方在COVID-19（2019冠狀病毒疾病）疫情爆發後未及時告知民眾，同年2月23日習近平卻在出席防疫會議上自稱防疫取得「偉大成績」，不點名地批評習近平貪戀權力，「剝光了衣服也要堅持當皇帝的小丑」，引發軒然大波。', '\r\n此後，任志強傳出3月中被帶走，同年9月22日被北京市第二中級人民法院以貪腐罪為名重判18年，引起各界議論。為他抱屈的中國民眾認為，任志強自華遠地產退休後，官方早已進行稽查確認無事，卻因為罪當道而被指貪汙，有因言獲罪之嫌。']",統一,1216,Y,723800
統一,統一,日本議員訪台 陸外交部批「背信棄義、包藏禍心」 - udn.com,['背信'],2022/8/23,https://udn.com/news/story/7331/6558791,udn.com,"['日本自民黨籍眾議院議員古屋圭司到訪台灣後，大陸外交部表示強烈抗議，除批評這是「跟風作秀表演」外，也重批日本政府，強調「這種背信棄義、包藏禍心的行徑註定失敗」。', '\n', '\r\n針對身為日華議員懇談會會長的古屋圭司率團訪台，大陸外交部傍晚發出「答記者問」，強調古屋圭司不顧陸方嚴正交涉，「執意竄訪中國台灣地區，粗暴干涉中國內政，公然違背一個中國原則和中日四個政治文件精神，向『台獨』分裂勢力發出嚴重錯誤信號」。陸方表示，「對上述惡劣行徑強烈譴責，將採取堅決有力措施，捍衛國家主權和領土完整」。', '\n', '\r\n大陸外交部強調，「台灣問題事關中日關係政治基礎和兩國間基本信義，日方曾向中方作出過鄭重承諾，日本對台灣殖民統治長達半個世紀，對中國人民負有嚴重歷史罪責，最應謹言慎行」。', '\n', '\r\n大陸外交部並指，「日本個別政客為謀求政治私利，同『台獨』勢力勾連，跟風作秀表演；日本政府放任其政治操弄，損害中國主權和領土完整。這種背信棄義、包藏禍心的行徑註定以失敗告終，根本無法阻擋中國實現國家完全統一的歷史進程」。', '\n', '\r\n大陸敦促日方「深刻反省歷史」，恪守中日四個政治文件原則和迄今承諾，停止在台灣問題上挑釁滋事，「不得在台海蹚渾水、謀私利，不要在錯誤的道路上越走越遠」。', '\n', '\r\n不到一周前的八月十七日，大陸跟日本才在天津恢復舉行中斷兩年半的第九次「高級別政治對話」，當時中共中央外事辦主任楊潔篪向日本國家安全保障局長秋葉剛男強調台灣問題的重要性，並呼籲日方「樹立正確對華認知、奉行積極務實理性對華政策，堅持和平發展的正確方向，恪守中日四個政治文件和政治共識」。']",統一,1216,Y,723800
惠特,惠特,密謀綁架密西根州長2被告遭定罪可能判無期徒刑| 聯合新聞網 - udn.com,"['被告', '綁架']",2022/8/24,https://udn.com/news/story/6813/6561771,udn.com,"['密謀綁架美國民主黨籍密西根州長惠特梅爾的兩名右翼民兵組織成員今天遭到定罪。他們對惠特梅爾厲行COVID-19防疫管制心生不滿。報導稱，兩人可能遭判無期徒刑。', '\r\n法新社報導，聯邦陪審團過去兩天針對本案進行8小時審酌，裁定被告佛克斯（Adam Fox）、克勞夫特（Barry Croft）陰謀進行綁架、陰謀使用大規模殺傷性武器（一枚炸彈）有罪。', '\r\n司法部指派前聯邦檢察官柏吉（Andrew Birge）監督本案審理。他指出：「今天的判決證實了這項陰謀的真實性和危險性。」', '\r\n柏吉在聲明中說：「不應該有任何民選領袖得去處理惠特梅爾（Gretchen Whitmer）州長在本案中面對的事。司法部不會容忍試圖削弱我國民主的這類極端主義暴力陰謀。」', '\r\n佛克斯和克勞夫特可能遭判無期徒刑。聯邦調查局（FBI）2020年10月在臥底行動中逮捕6名疑似右翼激進分子，包括他們兩人。', '\r\n2名被告哈里斯（Daniel Harris）和卡塞塔（BrandonCaserta）經過將近一個月審判後，於今年4月獲判無罪。另2人則選擇認罪，並且作證指認同夥。', '\r\n陪審團4月對遭控為本案主謀的佛克斯和克勞夫特進行5天審理後仍無法作成判決，2人因而在密西根州大急流城（Grand Rapids）再度受審。', '\r\n檢方指出，被告為反政府「布加洛」（Boogaloo）運動成員。這個意識形態鬆散的組織圍繞著槍枝文化和內戰逼近的信念組成。', '\r\n根據起訴書，實施嚴厲COVID-19（2019冠狀病毒疾病）防疫法規的惠特梅爾被他們視為「暴君」，這些人計劃綁架她、讓她接受「審判」。', '\r\n惠特梅爾向檢方致謝，稱判決「證明暴力及威脅在我國政治中毫無立足之地，試圖分裂我們的人將會遭到追究責任。」']",惠特,6706,Y,59250000
惠特,惠特,美股慘跌台股回測月線 電動車概念股亮眼、生技股續旺 - udn.com,['慘跌'],2022/8/23,https://udn.com/news/story/7251/6557130,udn.com,"['美股四大指數盡墨，科技股成為殺盤重心，造成台股今（23）日開低走低，科技權值股壓盤，加權指數盤中失守季線、回測月線，更一度跌至15,100點之下，盤面上，電動車概念股可望受惠特斯拉搶購效應，今日強勢表態，櫃買市場則有生技族群續強。', '\n', '\r\n台新投顧副總經理黃文清表示，台股目前進入消化前波漲幅的整理盤，預期致年底前仍有機會持續反彈，本波下跌可能在央行年會之後才有機會止跌，建議投資人，持續觀察重量級指標股，如有明顯轉強的訊號，則逢低進場時機顯現。', '\n', '\r\n在選股方面，黃文清建議，可選擇具有長線成長趨勢的產業，如：電動車、半導體設備與材料、綠能產業，非電股部分則可留意汽車零組件、與受惠升息的金融族群，尤其金融族群已經跌深，投資價值浮現，建議投資人可尋找機會長線布局。', '\n', '\r\n台積電（2330）今日盤中跌幅落在1%左右，股價在502～506元之間起伏，目前僅守住季線；聯電（2303）盤中表現尤為疲弱，失守所有均線，跌幅也達2%以上；惟聯發科（2454）表現相對有撐，盤中在平盤線來回整理。', '\n', '\r\n車用電子族群中，昇銳（3128）盤中亮燈漲停；同致（3552）、環天科（3499）盤中漲幅別達5%和4%，同志更一口氣站上年線；貿聯-KY（3665），為升，順達（3211）等股，盤中也維持在平盤以上。', '\n', '\r\n櫃買市場中，生技族群的中天（4128），合一（4743）續旺，今日盤中再度亮燈漲停，股價雙雙創下近三個月高點，也一同跳空站上所有均線，中天股價達67.2元，合一達220.5元，此外，台生材（6649），威健生技（6661）也拉上漲停板，台微醫（6767）以9%漲幅緊追在後，杏國（4192），醣聯（4168），泰博（4736）等股盤中漲幅也超過1%。']",惠特,6706,Y,59250000
惠特,惠特,密謀綁架密西根州長 2被告遭定罪可能判無期徒刑 - 經濟日報,"['被告', '綁架']",NA,https://money.udn.com/money/story/10511/6561771?from=edn_newest_index,經濟日報,"['密謀綁架美國民主黨籍密西根州長惠特梅爾的兩名右翼民兵組織成員今天遭到定罪。他們對惠特梅爾厲行COVID-19防疫管制心生不滿。報導稱，兩人可能遭判無期徒刑。', '\n法新社報導，聯邦陪審團過去兩天針對本案進行8小時審酌，裁定被告佛克斯（Adam Fox）、克勞夫特（Barry Croft）陰謀進行綁架、陰謀使用大規模殺傷性武器（一枚炸彈）有罪。', '\n司法部指派前聯邦檢察官柏吉（Andrew Birge）監督本案審理。他指出：「今天的判決證實了這項陰謀的真實性和危險性。」', '\n柏吉在聲明中說：「不應該有任何民選領袖得去處理惠特梅爾（Gretchen Whitmer）州長在本案中面對的事。司法部不會容忍試圖削弱我國民主的這類極端主義暴力陰謀。」', '\n佛克斯和克勞夫特可能遭判無期徒刑。聯邦調查局（FBI）2020年10月在臥底行動中逮捕6名疑似右翼激進分子，包括他們兩人。', '\n2名被告哈里斯（Daniel Harris）和卡塞塔（BrandonCaserta）經過將近一個月審判後，於今年4月獲判無罪。另2人則選擇認罪，並且作證指認同夥。', '\n陪審團4月對遭控為本案主謀的佛克斯和克勞夫特進行5天審理後仍無法作成判決，2人因而在密西根州大急流城（Grand Rapids）再度受審。', '\n檢方指出，被告為反政府「布加洛」（Boogaloo）運動成員。這個意識形態鬆散的組織圍繞著槍枝文化和內戰逼近的信念組成。', '\n根據起訴書，實施嚴厲COVID-19（2019冠狀病毒疾病）防疫法規的惠特梅爾被他們視為「暴君」，這些人計劃綁架她、讓她接受「審判」。', '\n惠特梅爾向檢方致謝，稱判決「證明暴力及威脅在我國政治中毫無立足之地，試圖分裂我們的人將會遭到追究責任。」']",惠特,6706,Y,59250000
貿聯-KY,貿聯-KY,美股慘跌台股回測月線 電動車概念股亮眼、生技股續旺 - udn.com,['慘跌'],2022/8/23,https://udn.com/news/story/7251/6557130,udn.com,"['美股四大指數盡墨，科技股成為殺盤重心，造成台股今（23）日開低走低，科技權值股壓盤，加權指數盤中失守季線、回測月線，更一度跌至15,100點之下，盤面上，電動車概念股可望受惠特斯拉搶購效應，今日強勢表態，櫃買市場則有生技族群續強。', '\n', '\r\n台新投顧副總經理黃文清表示，台股目前進入消化前波漲幅的整理盤，預期致年底前仍有機會持續反彈，本波下跌可能在央行年會之後才有機會止跌，建議投資人，持續觀察重量級指標股，如有明顯轉強的訊號，則逢低進場時機顯現。', '\n', '\r\n在選股方面，黃文清建議，可選擇具有長線成長趨勢的產業，如：電動車、半導體設備與材料、綠能產業，非電股部分則可留意汽車零組件、與受惠升息的金融族群，尤其金融族群已經跌深，投資價值浮現，建議投資人可尋找機會長線布局。', '\n', '\r\n台積電（2330）今日盤中跌幅落在1%左右，股價在502～506元之間起伏，目前僅守住季線；聯電（2303）盤中表現尤為疲弱，失守所有均線，跌幅也達2%以上；惟聯發科（2454）表現相對有撐，盤中在平盤線來回整理。', '\n', '\r\n車用電子族群中，昇銳（3128）盤中亮燈漲停；同致（3552）、環天科（3499）盤中漲幅別達5%和4%，同志更一口氣站上年線；貿聯-KY（3665），為升，順達（3211）等股，盤中也維持在平盤以上。', '\n', '\r\n櫃買市場中，生技族群的中天（4128），合一（4743）續旺，今日盤中再度亮燈漲停，股價雙雙創下近三個月高點，也一同跳空站上所有均線，中天股價達67.2元，合一達220.5元，此外，台生材（6649），威健生技（6661）也拉上漲停板，台微醫（6767）以9%漲幅緊追在後，杏國（4192），醣聯（4168），泰博（4736）等股盤中漲幅也超過1%。']",貿聯-KY,3665,Y,327653000
陽明,陽明,美股暴跌拖累 台積電下殺8元 台股挫低逾140點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/23,https://www.chinatimes.com/amp/realtimenews/20220823001214-260410,中時新聞網 Chinatimes.com,"['台股今（22日）以15225.17點開出，下跌19點，隨後跌幅擴大至超過140點，權值股台積電跌8元，觸及502元，聯發科跌5元，觸及667元，航運三雄長榮、萬海及陽明上漲近1%撐盤。\r', ' ', '即使美國消費者物價指數（CPI）已經在7月下滑，顯示通膨已經觸頂，市場仍擔憂聯準會激烈升息，周一美股四大指數收黑，道瓊重挫643.13點（或1.91%）至33063.61點，那斯達克指數下跌323.64點（或2.55%）至12381.57點，標普500點暴跌90.49點（或2.14%）至4137.99點，費城半導體指數挫低109.97點（或3.72%）至2843.37點。\r', ' ', '台股昨（22日）下跌163.64點，收在15245.14點，成交值1994.23億。三大法人外資及陸資賣超、投信買超、自營商賣超，合計賣超149.96億。自營商賣超6.9億，投信買超8.03億，外資及陸資賣超151.09億。\r', '']",陽明,2609,Y,30294900
陽明,陽明,「德東飆速王」撞1死2傷 拒認罪辯：死者未注意來車 檢方起訴 - 中時新聞網 Chinatimes.com,"['起訴', '認罪']",2022/8/24,https://www.chinatimes.com/amp/realtimenews/20220824003480-260402,中時新聞網 Chinatimes.com,"['39歲經常在士林區超速亂行，被當地居民稱做「德東飆車王」的簡姓男子，今年3月18日在士東路飆車撞死66歲謝姓婦人，另撞傷2名女高中生，但簡男偵訊時卻拒絕認罪，還推稱死者過馬路未注意來車，士林地檢署24日過失致死罪起訴。\r', ' ', '簡男另被爆出家境富裕，在天母有整棟公寓、陽明山上也有許多土地，但在談和解時卻向被害家屬哭窮，被害家屬律師也質疑，簡第一次調解未出席，連保險公司也沒派代表，還一直強調自己沒錢，根本毫無誠意和悔意。\r', ' ', '起訴指出，簡男2022年3月18日傍晚，超速行駛在士東路、芝玉路二段，撞飛過馬路的66歲婦人及2名高中生，後傷者送醫宣告不治，他後遭警方逮捕，移送地檢署時還向社會道歉，表示「希望大家遇到路口減速慢行，希望我是最後一個，我對不起他們。」\r', ' ', '但他事後開庭態度卻出現大轉變，反指謝姓婦人過馬路沒有注意觀看往來車輛，認為死者也有責任，應訊時全程拒絕認罪。\r', ' ', '士林地檢署偵查終結，指簡有多次超速違規紀錄，行經班馬線時未注意行人，依過失致死罪起訴，之前另凍結簡名下不動產，以利被害人後續求償。\r', ' ', '']",陽明,2609,Y,30294900
微星,微星,女星開車往艾成追思會途中被搶劫 劍潭站前突遭開門勒脖奪皮包 - 中時新聞網 Chinatimes.com,['搶劫'],2022/8/24,https://www.chinatimes.com/amp/realtimenews/20220824003890-260402,中時新聞網 Chinatimes.com,"['27歲曾出演電影「我的少女時代」的女演員瑭霏，24日駕車前往艾成追思音樂會，行經捷運劍潭站停車拿東西時，竟遭1名毒蟲衝入車內，勒住她的脖子搶走皮包，所幸2名見義勇為的大學生聽到呼救，奮力追捕搶匪，士林警方也隨後趕到，將卓嫌扭送警局。\r', ' ', '警方指出，被害女子24日下午1時許，將車臨停在中山北路劍潭站1號出口旁，她先打開後車廂拿東西，接著又進入車子後座整理，此時突然有1名男子打開右後方車門，進入勒住被害人脖子，接著強搶她的皮包後逃逸。\r', '被害人嚇得大聲呼救，2名大學生聽到後立刻追趕犯嫌，警方獲報後也及時抵達，最後合力將卓姓毒蟲當場逮捕。\r', '警方指出，卓嫌因毒品案遭桃園地檢署通緝，24日搭車北上後又轉坐捷運，因缺錢花用，步出劍潭站時發現被害人，心生歹念強搶皮包，警訊後已除將卓解送歸案，另依強盜罪將他移送法辦。\r', '被害人瑭霏是1名新生代女演員，2008年參加鳳凰藝能「微星計畫」進入演藝圈，曾參與電影「我的少女時代」、電視劇「多情城市」、「鏡子森林」等演出。\r', ' ', '★中時新聞網關心您：保護自己、遠離毒品！']",微星,2377,Y,81833500
萬海,萬海,美股暴跌拖累 台積電下殺8元 台股挫低逾140點 - 中時新聞網 Chinatimes.com,['暴跌'],2022/8/23,https://www.chinatimes.com/amp/realtimenews/20220823001214-260410,中時新聞網 Chinatimes.com,"['台股今（22日）以15225.17點開出，下跌19點，隨後跌幅擴大至超過140點，權值股台積電跌8元，觸及502元，聯發科跌5元，觸及667元，航運三雄長榮、萬海及陽明上漲近1%撐盤。\r', ' ', '即使美國消費者物價指數（CPI）已經在7月下滑，顯示通膨已經觸頂，市場仍擔憂聯準會激烈升息，周一美股四大指數收黑，道瓊重挫643.13點（或1.91%）至33063.61點，那斯達克指數下跌323.64點（或2.55%）至12381.57點，標普500點暴跌90.49點（或2.14%）至4137.99點，費城半導體指數挫低109.97點（或3.72%）至2843.37點。\r', ' ', '台股昨（22日）下跌163.64點，收在15245.14點，成交值1994.23億。三大法人外資及陸資賣超、投信買超、自營商賣超，合計賣超149.96億。自營商賣超6.9億，投信買超8.03億，外資及陸資賣超151.09億。\r', '']",萬海,2615,Y,22368500
